sel104_0,150525, 150552, 150736, 150768, 152552, 152577, 152781, 152800, 154397, 154426, 156018, 156045, 157662, 157687, 159072, 159096, 160698, 160722, 168185, 168217, 168421, 168440, 170014, 170036, 170223, 170250, 190299, 190318, 213655, 213682, 215891, 215910, 223195, 223220
sel104_1,150525, 150552, 150736, 150768, 152552, 152577, 152781, 152800, 154397, 154426, 156018, 156045, 157662, 157687, 159072, 159096, 160698, 160722, 168185, 168217, 168421, 168440, 170014, 170036, 170223, 170250, 190299, 190318, 213655, 213682, 215891, 215910, 223195, 223220
sel14046_0,150146, 150173, 150330, 150353, 150511, 150539, 150698, 150723, 150877, 150903, 151058, 151084, 151239, 151261, 151422, 151448, 151601, 151628, 151780, 151810, 151961, 151990, 152150, 152176, 152334, 152362, 152521, 152547, 152711, 152740, 152910, 152935, 153097, 153127, 153286, 153311, 153480, 153504, 153678, 153705, 153863, 153891, 154048, 154077, 154237, 154265, 154431, 154457, 154615, 154641, 154795, 154823, 154983, 155011, 155175, 155201, 155364, 155390, 155551, 155577
sel14046_1,150146, 150173, 150330, 150353, 150511, 150539, 150698, 150723, 150877, 150903, 151058, 151084, 151239, 151261, 151422, 151448, 151601, 151628, 151780, 151810, 151961, 151990, 152150, 152176, 152334, 152362, 152521, 152547, 152711, 152740, 152910, 152935, 153097, 153127, 153286, 153311, 153480, 153504, 153678, 153705, 153863, 153891, 154048, 154077, 154237, 154265, 154431, 154457, 154615, 154641, 154795, 154823, 154983, 155011, 155175, 155201, 155364, 155390, 155551, 155577
sel14157_0,150820, 150847, 151027, 151056, 151233, 151261, 151439, 151468, 151645, 151677, 151855, 151883, 152061, 152094, 152271, 152299, 152476, 152504, 152685, 152716, 152886, 152918, 153089, 153121, 153299, 153335, 153504, 153540, 153712, 153743, 153924, 153955, 154126, 154161, 154336, 154366, 154548, 154576, 154756, 154781, 154959, 154991, 155174, 155205, 155382, 155396, 155398, 155408, 155590, 155622, 155799, 155827, 156216, 156248, 156426, 156458, 156635, 156663, 156847, 156876, 157057, 157090, 157266, 157301
sel14157_1,150820, 150847, 151027, 151056, 151233, 151261, 151439, 151468, 151645, 151677, 151855, 151883, 152061, 152094, 152271, 152299, 152476, 152504, 152685, 152716, 152886, 152918, 153089, 153121, 153299, 153335, 153504, 153540, 153712, 153743, 153924, 153955, 154126, 154161, 154336, 154366, 154548, 154576, 154756, 154781, 154959, 154991, 155174, 155205, 155382, 155396, 155398, 155408, 155590, 155622, 155799, 155827, 156216, 156248, 156426, 156458, 156635, 156663, 156847, 156876, 157057, 157090, 157266, 157301
sel14172_0,150425, 150466, 150773, 150804, 151107, 151143, 151433, 151470, 151760, 151794, 152080, 152118, 152413, 152454, 152741, 152773, 153069, 153104, 153398, 153434, 153742, 153769, 154057, 154093, 154390, 154424, 154741, 154776, 155074, 155109, 155409, 155440, 155740, 155773, 156092, 156129, 156428, 156460, 156745, 156778, 157065, 157104, 157400, 157432, 157730, 157763, 158060, 158092, 158403, 158435, 158722, 158759, 159071, 159110, 159437, 159473, 159805, 159834, 160145, 160174, 160478, 160511, 160824, 160858, 162550, 162584, 163259, 163290, 164675, 164706, 166392, 166426, 167849, 167877, 169650, 169684, 170372, 170408, 190209, 190238, 190566, 190597, 192745, 192774, 201553, 201590, 204740, 204771, 205449, 205480, 206861, 206893, 207949, 207975, 216515, 216545, 216857, 216881, 217206, 217238
sel14172_1,150425, 150466, 150773, 150804, 151107, 151143, 151433, 151470, 151760, 151794, 152080, 152118, 152413, 152454, 152741, 152773, 153069, 153104, 153398, 153434, 153742, 153769, 154057, 154093, 154390, 154424, 154741, 154776, 155074, 155109, 155409, 155440, 155740, 155773, 156092, 156129, 156428, 156460, 156745, 156778, 157065, 157104, 157400, 157432, 157730, 157763, 158060, 158092, 158403, 158435, 158722, 158759, 159071, 159110, 159437, 159473, 159805, 159834, 160145, 160174, 160478, 160511, 160824, 160858, 162550, 162584, 163259, 163290, 164675, 164706, 166392, 166426, 167849, 167877, 169650, 169684, 170372, 170408, 190209, 190238, 190566, 190597, 192745, 192774, 201553, 201590, 204740, 204771, 205449, 205480, 206861, 206893, 207949, 207975, 216515, 216545, 216857, 216881, 217206, 217238
sel15814_0,150144, 150185, 150366, 150404, 150586, 150623, 150807, 150843, 151031, 151059, 151242, 151279, 151462, 151500, 151684, 151719, 151901, 151939, 152122, 152154, 152339, 152380, 152561, 152600, 152785, 152819, 152999, 153037, 153227, 153265, 153448, 153484, 153670, 153706, 154337, 154380, 154558, 154595, 154782, 154820, 155006, 155039, 155224, 155259, 155447, 155487, 155669, 155709, 155885, 155928, 156113, 156147, 156335, 156371, 156554, 156593, 156778, 156810, 156989, 157030, 157212, 157249, 157433, 157469
sel15814_1,150144, 150185, 150366, 150404, 150586, 150623, 150807, 150843, 151031, 151059, 151242, 151279, 151462, 151500, 151684, 151719, 151901, 151939, 152122, 152154, 152339, 152380, 152561, 152600, 152785, 152819, 152999, 153037, 153227, 153265, 153448, 153484, 153670, 153706, 154337, 154380, 154558, 154595, 154782, 154820, 155006, 155039, 155224, 155259, 155447, 155487, 155669, 155709, 155885, 155928, 156113, 156147, 156335, 156371, 156554, 156593, 156778, 156810, 156989, 157030, 157212, 157249, 157433, 157469
sel16265_0,150383, 150409, 150582, 150605, 150759, 150786, 150931, 150950, 151101, 151128, 151275, 151296, 151444, 151472, 151622, 151648, 151805, 151831, 152001, 152026, 152189, 152215, 152370, 152401, 152572, 152597, 152768, 152791, 152947, 152978, 153125, 153157, 153308, 153335, 153488, 153515, 153670, 153694, 153851, 153877, 154028, 154057, 154215, 154245, 154404, 154432, 154578, 154614, 154765, 154796, 154960, 154987, 155153, 155184, 155338, 155365, 155518, 155546, 155710, 155738
sel16265_1,150383, 150409, 150582, 150605, 150759, 150786, 150931, 150950, 151101, 151128, 151275, 151296, 151444, 151472, 151622, 151648, 151805, 151831, 152001, 152026, 152189, 152215, 152370, 152401, 152572, 152597, 152768, 152791, 152947, 152978, 153125, 153157, 153308, 153335, 153488, 153515, 153670, 153694, 153851, 153877, 154028, 154057, 154215, 154245, 154404, 154432, 154578, 154614, 154765, 154796, 154960, 154987, 155153, 155184, 155338, 155365, 155518, 155546, 155710, 155738
sel16272_0,150409, 150433, 150681, 150704, 150946, 150970, 151215, 151240, 151485, 151513, 151753, 151780, 152021, 152043, 152284, 152310, 152555, 152582, 152818, 152842, 153080, 153106, 153348, 153370, 153610, 153638, 153873, 153899, 154139, 154164, 154405, 154432, 154683, 154706, 154947, 154969, 155212, 155242, 155485, 155512, 155754, 155780, 156021, 156045, 156286, 156313, 156557, 156582, 156815, 156841, 157081, 157104, 157339, 157366, 157605, 157633, 157868, 157891, 158137, 158159
sel16272_1,150409, 150433, 150681, 150704, 150946, 150970, 151215, 151240, 151485, 151513, 151753, 151780, 152021, 152043, 152284, 152310, 152555, 152582, 152818, 152842, 153080, 153106, 153348, 153370, 153610, 153638, 153873, 153899, 154139, 154164, 154405, 154432, 154683, 154706, 154947, 154969, 155212, 155242, 155485, 155512, 155754, 155780, 156021, 156045, 156286, 156313, 156557, 156582, 156815, 156841, 157081, 157104, 157339, 157366, 157605, 157633, 157868, 157891, 158137, 158159
sel16273_0,150258, 150283, 150466, 150489, 150679, 150701, 150884, 150905, 151090, 151109, 151287, 151308, 151476, 151500, 151668, 151691, 151861, 151884, 152064, 152087, 152268, 152288, 152477, 152498, 152698, 152720, 152907, 152931, 153125, 153146, 153341, 153367, 153547, 153570, 153752, 153775, 153956, 153983, 154166, 154185, 154363, 154382, 154567, 154586, 154780, 154800, 154972, 155002, 155184, 155208, 155397, 155425, 155610, 155631, 155811, 155840, 156027, 156051, 156236, 156259
sel16273_1,150258, 150283, 150466, 150489, 150679, 150701, 150884, 150905, 151090, 151109, 151287, 151308, 151476, 151500, 151668, 151691, 151861, 151884, 152064, 152087, 152268, 152288, 152477, 152498, 152698, 152720, 152907, 152931, 153125, 153146, 153341, 153367, 153547, 153570, 153752, 153775, 153956, 153983, 154166, 154185, 154363, 154382, 154567, 154586, 154780, 154800, 154972, 155002, 155184, 155208, 155397, 155425, 155610, 155631, 155811, 155840, 156027, 156051, 156236, 156259
sel16420_0,150235, 150262, 150443, 150475, 150654, 150686, 150865, 150892, 151076, 151103, 151289, 151314, 151492, 151516, 151701, 151729, 151918, 151947, 152124, 152153, 152338, 152364, 152562, 152590, 152774, 152797, 152979, 153003, 153192, 153218, 153413, 153440, 153623, 153651, 153836, 153861, 154052, 154080, 154263, 154287, 154470, 154498, 154691, 154722, 154921, 154952, 155141, 155165, 155361, 155393, 155585, 155611, 155801, 155831, 156012, 156042, 156227, 156252, 156442, 156472
sel16420_1,150235, 150262, 150443, 150475, 150654, 150686, 150865, 150892, 151076, 151103, 151289, 151314, 151492, 151516, 151701, 151729, 151918, 151947, 152124, 152153, 152338, 152364, 152562, 152590, 152774, 152797, 152979, 153003, 153192, 153218, 153413, 153440, 153623, 153651, 153836, 153861, 154052, 154080, 154263, 154287, 154470, 154498, 154691, 154722, 154921, 154952, 155141, 155165, 155361, 155393, 155585, 155611, 155801, 155831, 156012, 156042, 156227, 156252, 156442, 156472
sel16483_0,150250, 150271, 150448, 150473, 150653, 150675, 150850, 150878, 151057, 151080, 151266, 151286, 151463, 151490, 151663, 151690, 151867, 151894, 152068, 152096, 152271, 152297, 152474, 152500, 152675, 152697, 152874, 152900, 153073, 153098, 153270, 153295, 153469, 153496, 153666, 153693, 153869, 153892, 154070, 154095, 154276, 154298, 154473, 154501, 154680, 154703, 154884, 154906, 155085, 155111, 155288, 155313, 155494, 155515, 155698, 155723, 155918, 155944, 156130, 156155
sel16483_1,150250, 150271, 150448, 150473, 150653, 150675, 150850, 150878, 151057, 151080, 151266, 151286, 151463, 151490, 151663, 151690, 151867, 151894, 152068, 152096, 152271, 152297, 152474, 152500, 152675, 152697, 152874, 152900, 153073, 153098, 153270, 153295, 153469, 153496, 153666, 153693, 153869, 153892, 154070, 154095, 154276, 154298, 154473, 154501, 154680, 154703, 154884, 154906, 155085, 155111, 155288, 155313, 155494, 155515, 155698, 155723, 155918, 155944, 156130, 156155
sel16539_0,150166, 150200, 150396, 150417, 150610, 150627, 150826, 150846, 151081, 151098, 151369, 151386, 151678, 151700, 151963, 151982, 152179, 152198, 152387, 152408, 152586, 152604, 152788, 152808, 152977, 152990, 153165, 153185, 153356, 153374, 153567, 153591, 153765, 153782, 153968, 153986, 154198, 154212, 154415, 154430, 154625, 154640, 154862, 154888, 155085, 155106, 155438, 155455, 155754, 155778, 156024, 156043, 156345, 156365, 156637, 156658, 156890, 156923, 157139, 157162
sel16539_1,150166, 150200, 150396, 150417, 150610, 150627, 150826, 150846, 151081, 151098, 151369, 151386, 151678, 151700, 151963, 151982, 152179, 152198, 152387, 152408, 152586, 152604, 152788, 152808, 152977, 152990, 153165, 153185, 153356, 153374, 153567, 153591, 153765, 153782, 153968, 153986, 154198, 154212, 154415, 154430, 154625, 154640, 154862, 154888, 155085, 155106, 155438, 155455, 155754, 155778, 156024, 156043, 156345, 156365, 156637, 156658, 156890, 156923, 157139, 157162
sel16773_0,150250, 150271, 150491, 150509, 150716, 150734, 150940, 150962, 151158, 151176, 151367, 151383, 151575, 151596, 151809, 151831, 152046, 152070, 152280, 152302, 152514, 152543, 152744, 152769, 152960, 152981, 153182, 153210, 153418, 153441, 153643, 153664, 153868, 153888, 154091, 154115, 154320, 154347, 154539, 154563, 154769, 154793, 155012, 155028, 155231, 155258, 155451, 155475, 155698, 155719, 155951, 155971, 156193, 156216, 156414, 156441, 156635, 156654, 156842, 156865
sel16773_1,150250, 150271, 150491, 150509, 150716, 150734, 150940, 150962, 151158, 151176, 151367, 151383, 151575, 151596, 151809, 151831, 152046, 152070, 152280, 152302, 152514, 152543, 152744, 152769, 152960, 152981, 153182, 153210, 153418, 153441, 153643, 153664, 153868, 153888, 154091, 154115, 154320, 154347, 154539, 154563, 154769, 154793, 155012, 155028, 155231, 155258, 155451, 155475, 155698, 155719, 155951, 155971, 156193, 156216, 156414, 156441, 156635, 156654, 156842, 156865
sel16786_0,150302, 150330, 150538, 150562, 150791, 150814, 151044, 151071, 151303, 151331, 151539, 151564, 151766, 151791, 152001, 152027, 152248, 152274, 152483, 152509, 152711, 152735, 152958, 152984, 153214, 153238, 153469, 153492, 153710, 153731, 153963, 153994, 154215, 154245, 154460, 154484, 154699, 154722, 154938, 154963, 155180, 155207, 155406, 155429, 155634, 155659, 155867, 155892, 156110, 156134, 156356, 156376, 156589, 156612, 156840, 156862, 157087, 157106, 157330, 157354
sel16786_1,150302, 150330, 150538, 150562, 150791, 150814, 151044, 151071, 151303, 151331, 151539, 151564, 151766, 151791, 152001, 152027, 152248, 152274, 152483, 152509, 152711, 152735, 152958, 152984, 153214, 153238, 153469, 153492, 153710, 153731, 153963, 153994, 154215, 154245, 154460, 154484, 154699, 154722, 154938, 154963, 155180, 155207, 155406, 155429, 155634, 155659, 155867, 155892, 156110, 156134, 156356, 156376, 156589, 156612, 156840, 156862, 157087, 157106, 157330, 157354
sel16795_0,150490, 150517, 150741, 150771, 151060, 151086, 151374, 151403, 151680, 151710, 151971, 152003, 152268, 152301, 152586, 152610, 152888, 152918, 153168, 153193, 153455, 153485, 153753, 153789, 154067, 154089, 154338, 154371, 154655, 154682, 154972, 155002, 155285, 155312, 155571, 155602, 155871, 155900, 156181, 156217, 156495, 156527, 156787, 156816, 157085, 157121, 157411, 157440, 157721, 157751, 158010, 158037, 158318, 158350, 158630, 158660, 158932, 158959, 159206, 159233
sel16795_1,150490, 150517, 150741, 150771, 151060, 151086, 151374, 151403, 151680, 151710, 151971, 152003, 152268, 152301, 152586, 152610, 152888, 152918, 153168, 153193, 153455, 153485, 153753, 153789, 154067, 154089, 154338, 154371, 154655, 154682, 154972, 155002, 155285, 155312, 155571, 155602, 155871, 155900, 156181, 156217, 156495, 156527, 156787, 156816, 157085, 157121, 157411, 157440, 157721, 157751, 158010, 158037, 158318, 158350, 158630, 158660, 158932, 158959, 159206, 159233
sel17152_0,150134, 150151, 150271, 150287, 150408, 150424, 150540, 150560, 150679, 150696, 150816, 150834, 150952, 150970, 151087, 151108, 151225, 151242, 151361, 151377, 151496, 151512, 151636, 151650, 151769, 151784, 151909, 151920, 152046, 152060, 152181, 152196, 152315, 152334, 152452, 152470, 152590, 152607, 152728, 152743, 152866, 152882, 153001, 153018, 153137, 153154, 153276, 153293, 153414, 153431, 153550, 153570, 153692, 153708, 153826, 153844, 153964, 153983, 154101, 154119
sel17152_1,150134, 150151, 150271, 150287, 150408, 150424, 150540, 150560, 150679, 150696, 150816, 150834, 150952, 150970, 151087, 151108, 151225, 151242, 151361, 151377, 151496, 151512, 151636, 151650, 151769, 151784, 151909, 151920, 152046, 152060, 152181, 152196, 152315, 152334, 152452, 152470, 152590, 152607, 152728, 152743, 152866, 152882, 153001, 153018, 153137, 153154, 153276, 153293, 153414, 153431, 153550, 153570, 153692, 153708, 153826, 153844, 153964, 153983, 154101, 154119
sel17453_0,150227, 150252, 150432, 150459, 150674, 150699, 150944, 150971, 151182, 151208, 151425, 151448, 151664, 151688, 151900, 151926, 152120, 152146, 152345, 152368, 152572, 152600, 152782, 152813, 153007, 153031, 153228, 153256, 153461, 153489, 153674, 153698, 153878, 153906, 154087, 154114, 154300, 154332, 154504, 154532, 154695, 154724, 154901, 154928, 155120, 155148, 155350, 155380, 155550, 155578, 155745, 155769, 155947, 155976, 156185, 156209, 156411, 156439, 156642, 156673
sel17453_1,150227, 150252, 150432, 150459, 150674, 150699, 150944, 150971, 151182, 151208, 151425, 151448, 151664, 151688, 151900, 151926, 152120, 152146, 152345, 152368, 152572, 152600, 152782, 152813, 153007, 153031, 153228, 153256, 153461, 153489, 153674, 153698, 153878, 153906, 154087, 154114, 154300, 154332, 154504, 154532, 154695, 154724, 154901, 154928, 155120, 155148, 155350, 155380, 155550, 155578, 155745, 155769, 155947, 155976, 156185, 156209, 156411, 156439, 156642, 156673
sel213_0,150144, 150180, 150288, 150320, 150422, 150454, 150565, 150593, 150702, 150734, 150843, 150873, 150974, 151007, 151113, 151140, 151246, 151276, 151382, 151413, 151514, 151554, 151655, 151689, 151798, 151830, 151936, 151971, 152078, 152107, 152211, 152241, 152343, 152377, 152486, 152519, 152623, 152660, 152764, 152794, 152897, 152935, 153034, 153071, 153175, 153204, 153313, 153346, 153450, 153480, 153585, 153616, 153724, 153759, 153865, 153896, 190844, 190879, 190976, 191011, 191118, 191148, 191259, 191284, 191390, 191428, 191541, 191568, 191674, 191681, 191684, 191706, 191815, 191849, 191949, 191985, 192095, 192124, 192223, 192262, 192373, 192400, 192507, 192538, 192650, 192682, 192786, 192822, 192924, 192955, 193058, 193098, 193201, 193230, 193333, 193371, 193477, 193509, 193616, 193648, 193756, 193786, 193890, 193927, 194030, 194061, 194168, 194194, 194307, 194336, 194447, 194476, 194583, 194614, 194725, 194754, 194866, 194895, 195007, 195038, 195149, 195175, 195283, 195311, 195417, 195447, 195561, 195588, 195706, 195733, 195846, 195867, 195975, 196005, 196113, 196140, 196261, 196286, 196388, 196414, 196533, 196559
sel213_1,150144, 150180, 150288, 150320, 150422, 150454, 150565, 150593, 150702, 150734, 150843, 150873, 150974, 151007, 151113, 151140, 151246, 151276, 151382, 151413, 151514, 151554, 151655, 151689, 151798, 151830, 151936, 151971, 152078, 152107, 152211, 152241, 152343, 152377, 152486, 152519, 152623, 152660, 152764, 152794, 152897, 152935, 153034, 153071, 153175, 153204, 153313, 153346, 153450, 153480, 153585, 153616, 153724, 153759, 153865, 153896, 190844, 190879, 190976, 191011, 191118, 191148, 191259, 191284, 191390, 191428, 191541, 191568, 191674, 191681, 191684, 191706, 191815, 191849, 191949, 191985, 192095, 192124, 192223, 192262, 192373, 192400, 192507, 192538, 192650, 192682, 192786, 192822, 192924, 192955, 193058, 193098, 193201, 193230, 193333, 193371, 193477, 193509, 193616, 193648, 193756, 193786, 193890, 193927, 194030, 194061, 194168, 194194, 194307, 194336, 194447, 194476, 194583, 194614, 194725, 194754, 194866, 194895, 195007, 195038, 195149, 195175, 195283, 195311, 195417, 195447, 195561, 195588, 195706, 195733, 195846, 195867, 195975, 196005, 196113, 196140, 196261, 196286, 196388, 196414, 196533, 196559
sel223_0,167862, 167892, 168040, 168065, 168204, 168226, 168365, 168392, 168534, 168559, 168711, 168731, 168879, 168907, 169053, 169078, 169211, 169239, 169387, 169406, 169556, 169578, 169723, 169753, 169887, 169912, 170050, 170078, 170219, 170246, 170389, 170415, 170564, 170591, 170738, 170761, 170905, 170928, 171083, 171103, 171255, 171277, 171432, 171458, 171597, 171619, 171771, 171790, 171935, 171959, 172112, 172136, 172279, 172306, 172448, 172474, 172622, 172643, 172800, 172822, 179962, 179984
sel223_1,167862, 167892, 168040, 168065, 168204, 168226, 168365, 168392, 168534, 168559, 168711, 168731, 168879, 168907, 169053, 169078, 169211, 169239, 169387, 169406, 169556, 169578, 169723, 169753, 169887, 169912, 170050, 170078, 170219, 170246, 170389, 170415, 170564, 170591, 170738, 170761, 170905, 170928, 171083, 171103, 171255, 171277, 171432, 171458, 171597, 171619, 171771, 171790, 171935, 171959, 172112, 172136, 172279, 172306, 172448, 172474, 172622, 172643, 172800, 172822, 179962, 179984
sel230_0,150143, 150171, 150336, 150363, 150530, 150553, 150723, 150748, 150919, 150950, 151127, 151153, 151327, 151356, 151521, 151544, 151710, 151739, 151906, 151927, 152104, 152130, 152292, 152322, 152494, 152519, 152694, 152715, 152882, 152905, 153077, 153100, 153279, 153302, 153488, 153516, 153711, 153736, 153936, 153962, 154165, 154191, 154373, 154407, 154580, 154608, 154777, 154810, 154990, 155016, 155191, 155222, 155391, 155419, 155594, 155619, 155797, 155821, 156004, 156031, 156217, 156242, 156431, 156458, 156648, 156675, 156858, 156890, 159612, 159639, 160252, 160279, 160468, 160494, 161376, 161401, 161597, 161622, 161804, 161830, 162011, 162029, 163070, 163099, 164623, 164646, 164847, 164875, 165518, 165544, 165749, 165769, 165971, 165997, 166201, 166224, 166419, 166445, 166609, 166642
sel230_1,150143, 150171, 150336, 150363, 150530, 150553, 150723, 150748, 150919, 150950, 151127, 151153, 151327, 151356, 151521, 151544, 151710, 151739, 151906, 151927, 152104, 152130, 152292, 152322, 152494, 152519, 152694, 152715, 152882, 152905, 153077, 153100, 153279, 153302, 153488, 153516, 153711, 153736, 153936, 153962, 154165, 154191, 154373, 154407, 154580, 154608, 154777, 154810, 154990, 155016, 155191, 155222, 155391, 155419, 155594, 155619, 155797, 155821, 156004, 156031, 156217, 156242, 156431, 156458, 156648, 156675, 156858, 156890, 159612, 159639, 160252, 160279, 160468, 160494, 161376, 161401, 161597, 161622, 161804, 161830, 162011, 162029, 163070, 163099, 164623, 164646, 164847, 164875, 165518, 165544, 165749, 165769, 165971, 165997, 166201, 166224, 166419, 166445, 166609, 166642
