120###V4,917, 996, 1430, 1508, 1952, 2027
120###V5,917, 996, 1430, 1508, 1952, 2027
120###V6,917, 996, 1430, 1508, 1952, 2027
121###I,1029, 1105, 1339, 1419, 1658, 1733
121###II,1029, 1105, 1339, 1419, 1658, 1733
121###III,1029, 1105, 1339, 1419, 1658, 1733
121###AVR,1029, 1105, 1339, 1419, 1658, 1733
121###AVL,1029, 1105, 1339, 1419, 1658, 1733
121###AVF,1029, 1105, 1339, 1419, 1658, 1733
121###V1,1029, 1105, 1339, 1419, 1658, 1733
121###V2,1029, 1105, 1339, 1419, 1658, 1733
121###V3,1029, 1105, 1339, 1419, 1658, 1733
121###V4,1029, 1105, 1339, 1419, 1658, 1733
121###V5,1029, 1105, 1339, 1419, 1658, 1733
121###V6,1029, 1105, 1339, 1419, 1658, 1733
122###I,1047, 1115, 1476, 1568, 1958, 2039
122###II,1047, 1115, 1476, 1568, 1958, 2039
122###III,1047, 1115, 1476, 1568, 1958, 2039
122###AVR,1047, 1115, 1476, 1568, 1958, 2039
122###AVL,1047, 1115, 1476, 1568, 1958, 2039
122###AVF,1047, 1115, 1476, 1568, 1958, 2039
122###V1,1047, 1115, 1476, 1568, 1958, 2039
122###V2,1047, 1115, 1476, 1568, 1958, 2039
122###V3,1047, 1115, 1476, 1568, 1958, 2039
122###V4,1047, 1115, 1476, 1568, 1958, 2039
122###V5,1047, 1115, 1476, 1568, 1958, 2039
122###V6,1047, 1115, 1476, 1568, 1958, 2039
123###I,1023, 1091, 1488, 1568, 1939, 2007
123###II,1023, 1091, 1488, 1568, 1939, 2007
123###III,1023, 1091, 1488, 1568, 1939, 2007
123###AVR,1023, 1091, 1488, 1568, 1939, 2007
123###AVL,1023, 1091, 1488, 1568, 1939, 2007
123###AVF,1023, 1091, 1488, 1568, 1939, 2007
123###V1,1023, 1091, 1488, 1568, 1939, 2007
123###V2,1023, 1091, 1488, 1568, 1939, 2007
123###V3,1023, 1091, 1488, 1568, 1939, 2007
123###V4,1023, 1091, 1488, 1568, 1939, 2007
123###V5,1023, 1091, 1488, 1568, 1939, 2007
123###V6,1023, 1091, 1488, 1568, 1939, 2007
124###I,1686, 1778, 2215, 2313, 2732, 2833
124###II,1686, 1778, 2215, 2313, 2732, 2833
124###III,1686, 1778, 2215, 2313, 2732, 2833
124###AVR,1686, 1778, 2215, 2313, 2732, 2833
124###AVL,1686, 1778, 2215, 2313, 2732, 2833
124###AVF,1686, 1778, 2215, 2313, 2732, 2833
124###V1,1686, 1778, 2215, 2313, 2732, 2833
124###V2,1686, 1778, 2215, 2313, 2732, 2833
124###V3,1686, 1778, 2215, 2313, 2732, 2833
124###V4,1686, 1778, 2215, 2313, 2732, 2833
124###V5,1686, 1778, 2215, 2313, 2732, 2833
124###V6,1686, 1778, 2215, 2313, 2732, 2833
125###I,1945, 2049, 2289, 2389, 2597, 2706
125###II,1945, 2049, 2289, 2389, 2597, 2706
125###III,1945, 2049, 2289, 2389, 2597, 2706
125###AVR,1945, 2049, 2289, 2389, 2597, 2706
125###AVL,1945, 2049, 2289, 2389, 2597, 2706
125###AVF,1945, 2049, 2289, 2389, 2597, 2706
125###V1,1945, 2049, 2289, 2389, 2597, 2706
125###V2,1945, 2049, 2289, 2389, 2597, 2706
125###V3,1945, 2049, 2289, 2389, 2597, 2706
125###V4,1945, 2049, 2289, 2389, 2597, 2706
125###V5,1945, 2049, 2289, 2389, 2597, 2706
125###V6,1945, 2049, 2289, 2389, 2597, 2706
126###I,1657, 1740, 2088, 2174, 2528, 2608
126###II,1657, 1740, 2088, 2174, 2528, 2608
126###III,1657, 1740, 2088, 2174, 2528, 2608
126###AVR,1657, 1740, 2088, 2174, 2528, 2608
126###AVL,1657, 1740, 2088, 2174, 2528, 2608
126###AVF,1657, 1740, 2088, 2174, 2528, 2608
126###V1,1657, 1740, 2088, 2174, 2528, 2608
126###V2,1657, 1740, 2088, 2174, 2528, 2608
126###V3,1657, 1740, 2088, 2174, 2528, 2608
126###V4,1657, 1740, 2088, 2174, 2528, 2608
126###V5,1657, 1740, 2088, 2174, 2528, 2608
126###V6,1657, 1740, 2088, 2174, 2528, 2608
127###I,1478, 1665, 2229, 2402, 3000, 3144
127###II,1478, 1665, 2229, 2402, 3000, 3144
127###III,1478, 1665, 2229, 2402, 3000, 3144
127###AVR,1478, 1665, 2229, 2402, 3000, 3144
127###AVL,1478, 1665, 2229, 2402, 3000, 3144
127###AVF,1478, 1665, 2229, 2402, 3000, 3144
127###V1,1478, 1665, 2229, 2402, 3000, 3144
127###V2,1478, 1665, 2229, 2402, 3000, 3144
127###V3,1478, 1665, 2229, 2402, 3000, 3144
127###V4,1478, 1665, 2229, 2402, 3000, 3144
127###V5,1478, 1665, 2229, 2402, 3000, 3144
127###V6,1478, 1665, 2229, 2402, 3000, 3144
128###I,1382, 1488, 1965, 2067, 2546, 2650
128###II,1382, 1488, 1965, 2067, 2546, 2650
128###III,1382, 1488, 1965, 2067, 2546, 2650
128###AVR,1382, 1488, 1965, 2067, 2546, 2650
128###AVL,1382, 1488, 1965, 2067, 2546, 2650
128###AVF,1382, 1488, 1965, 2067, 2546, 2650
128###V1,1382, 1488, 1965, 2067, 2546, 2650
128###V2,1382, 1488, 1965, 2067, 2546, 2650
128###V3,1382, 1488, 1965, 2067, 2546, 2650
128###V4,1382, 1488, 1965, 2067, 2546, 2650
128###V5,1382, 1488, 1965, 2067, 2546, 2650
128###V6,1382, 1488, 1965, 2067, 2546, 2650
129###I,1762, 1879, 2157, 2257, 2671, 2775
129###II,1762, 1879, 2157, 2257, 2671, 2775
129###III,1762, 1879, 2157, 2257, 2671, 2775
129###AVR,1762, 1879, 2157, 2257, 2671, 2775
129###AVL,1762, 1879, 2157, 2257, 2671, 2775
129###AVF,1762, 1879, 2157, 2257, 2671, 2775
129###V1,1762, 1879, 2157, 2257, 2671, 2775
129###V2,1762, 1879, 2157, 2257, 2671, 2775
129###V3,1762, 1879, 2157, 2257, 2671, 2775
129###V4,1762, 1879, 2157, 2257, 2671, 2775
129###V5,1762, 1879, 2157, 2257, 2671, 2775
129###V6,1762, 1879, 2157, 2257, 2671, 2775
13###I,1527, 1622, 2043, 2141, 2553, 2668
13###II,1527, 1622, 2043, 2141, 2553, 2668
13###III,1527, 1622, 2043, 2141, 2553, 2668
13###AVR,1527, 1622, 2043, 2141, 2553, 2668
13###AVL,1527, 1622, 2043, 2141, 2553, 2668
13###AVF,1527, 1622, 2043, 2141, 2553, 2668
13###V1,1527, 1622, 2043, 2141, 2553, 2668
13###V2,1527, 1622, 2043, 2141, 2553, 2668
13###V3,1527, 1622, 2043, 2141, 2553, 2668
13###V4,1527, 1622, 2043, 2141, 2553, 2668
13###V5,1527, 1622, 2043, 2141, 2553, 2668
13###V6,1527, 1622, 2043, 2141, 2553, 2668
131###I,1424, 1535, 1885, 1989, 2349, 2453
131###II,1424, 1535, 1885, 1989, 2349, 2453
131###III,1424, 1535, 1885, 1989, 2349, 2453
131###AVR,1424, 1535, 1885, 1989, 2349, 2453
131###AVL,1424, 1535, 1885, 1989, 2349, 2453
131###AVF,1424, 1535, 1885, 1989, 2349, 2453
131###V1,1424, 1535, 1885, 1989, 2349, 2453
131###V2,1424, 1535, 1885, 1989, 2349, 2453
131###V3,1424, 1535, 1885, 1989, 2349, 2453
131###V4,1424, 1535, 1885, 1989, 2349, 2453
131###V5,1424, 1535, 1885, 1989, 2349, 2453
131###V6,1424, 1535, 1885, 1989, 2349, 2453
132###I,751, 838, 1339, 1434, 1784, 1881
132###II,751, 838, 1339, 1434, 1784, 1881
132###III,751, 838, 1339, 1434, 1784, 1881
132###AVR,751, 838, 1339, 1434, 1784, 1881
132###AVL,751, 838, 1339, 1434, 1784, 1881
132###AVF,751, 838, 1339, 1434, 1784, 1881
132###V1,751, 838, 1339, 1434, 1784, 1881
132###V2,751, 838, 1339, 1434, 1784, 1881
132###V3,751, 838, 1339, 1434, 1784, 1881
132###V4,751, 838, 1339, 1434, 1784, 1881
132###V5,751, 838, 1339, 1434, 1784, 1881
132###V6,751, 838, 1339, 1434, 1784, 1881
133###I,886, 978, 1487, 1566, 2061, 2143
133###II,886, 978, 1487, 1566, 2061, 2143
133###III,886, 978, 1487, 1566, 2061, 2143
133###AVR,886, 978, 1487, 1566, 2061, 2143
133###AVL,886, 978, 1487, 1566, 2061, 2143
133###AVF,886, 978, 1487, 1566, 2061, 2143
133###V1,886, 978, 1487, 1566, 2061, 2143
133###V2,886, 978, 1487, 1566, 2061, 2143
133###V3,886, 978, 1487, 1566, 2061, 2143
133###V4,886, 978, 1487, 1566, 2061, 2143
133###V5,886, 978, 1487, 1566, 2061, 2143
133###V6,886, 978, 1487, 1566, 2061, 2143
134###I,1064, 1173, 1679, 1776, 2271, 2375
134###II,1064, 1173, 1679, 1776, 2271, 2375
134###III,1064, 1173, 1679, 1776, 2271, 2375
134###AVR,1064, 1173, 1679, 1776, 2271, 2375
134###AVL,1064, 1173, 1679, 1776, 2271, 2375
134###AVF,1064, 1173, 1679, 1776, 2271, 2375
134###V1,1064, 1173, 1679, 1776, 2271, 2375
134###V2,1064, 1173, 1679, 1776, 2271, 2375
134###V3,1064, 1173, 1679, 1776, 2271, 2375
134###V4,1064, 1173, 1679, 1776, 2271, 2375
134###V5,1064, 1173, 1679, 1776, 2271, 2375
134###V6,1064, 1173, 1679, 1776, 2271, 2375
135###I,930, 1014, 1391, 1475, 1829, 1928
135###II,930, 1014, 1391, 1475, 1829, 1928
135###III,930, 1014, 1391, 1475, 1829, 1928
135###AVR,930, 1014, 1391, 1475, 1829, 1928
135###AVL,930, 1014, 1391, 1475, 1829, 1928
135###AVF,930, 1014, 1391, 1475, 1829, 1928
135###V1,930, 1014, 1391, 1475, 1829, 1928
135###V2,930, 1014, 1391, 1475, 1829, 1928
135###V3,930, 1014, 1391, 1475, 1829, 1928
135###V4,930, 1014, 1391, 1475, 1829, 1928
135###V5,930, 1014, 1391, 1475, 1829, 1928
135###V6,930, 1014, 1391, 1475, 1829, 1928
136###I,738, 833, 1078, 1180, 1455, 1539
136###II,738, 833, 1078, 1180, 1455, 1539
136###III,738, 833, 1078, 1180, 1455, 1539
136###AVR,738, 833, 1078, 1180, 1455, 1539
136###AVL,738, 833, 1078, 1180, 1455, 1539
136###AVF,738, 833, 1078, 1180, 1455, 1539
136###V1,738, 833, 1078, 1180, 1455, 1539
136###V2,738, 833, 1078, 1180, 1455, 1539
136###V3,738, 833, 1078, 1180, 1455, 1539
136###V4,738, 833, 1078, 1180, 1455, 1539
136###V5,738, 833, 1078, 1180, 1455, 1539
136###V6,738, 833, 1078, 1180, 1455, 1539
137###I,852, 954, 1315, 1416, 1784, 1886
137###II,852, 954, 1315, 1416, 1784, 1886
137###III,852, 954, 1315, 1416, 1784, 1886
137###AVR,852, 954, 1315, 1416, 1784, 1886
137###AVL,852, 954, 1315, 1416, 1784, 1886
137###AVF,852, 954, 1315, 1416, 1784, 1886
137###V1,852, 954, 1315, 1416, 1784, 1886
137###V2,852, 954, 1315, 1416, 1784, 1886
137###V3,852, 954, 1315, 1416, 1784, 1886
137###V4,852, 954, 1315, 1416, 1784, 1886
137###V5,852, 954, 1315, 1416, 1784, 1886
137###V6,852, 954, 1315, 1416, 1784, 1886
138###I,852, 954, 1315, 1416, 1797, 1886
138###II,852, 954, 1315, 1416, 1797, 1886
138###III,852, 954, 1315, 1416, 1797, 1886
138###AVR,852, 954, 1315, 1416, 1797, 1886
